Event ID,Title,Organizer,Start (PT),Address,Description,URL,Fee
1449475102049,Career Development Professional Level 6 Apprenticeship Webinar,Apprenticeships at BGU,2025-07-18 08:00,Online,Are you interested in finding out more about the Career Development Professional Apprenticeship? Join us for this informal session and Q&A.,https://www.eventbrite.co.uk/e/career-development-professional-level-6-apprenticeship-webinar-tickets-1449475102049,free
1450885400289,Orange County CA Real Estate Networking Mastermind & Meetup,"Holly McDonald, Compass Real Estate",2025-07-18 08:30,"3303 Hyland Avenue, Costa Mesa, CA, 92626, US","Come meetup at the Orange County CA Real Estate Networking Mastermind & Meetup to connect, share tips, discuss the market and learn!",https://www.eventbrite.com/e/orange-county-ca-real-estate-networking-mastermind-meetup-tickets-1450885400289,free
1003516774687,Grand Junction Career Fair,Nationwide Career Fairs,2025-07-18 08:30,Online,Meet with Grand Junction Employers,https://www.eventbrite.com/e/grand-junction-career-fair-tickets-1003516774687,free
1428921134579,Elevate & Empower: A Wellness Experience for Women in Business,The Wellness Affair,2025-07-18 09:00,"4011 West Jefferson Boulevard, Los Angeles, CA, 90016, US","​This high-touch, invitation-only day retreat blends relaxation, reflection, and self-care",https://www.eventbrite.com/e/elevate-empower-a-wellness-experience-for-women-in-business-tickets-1428921134579,USD 850.00
1472435517269,"Drive Team Success with Core Management – 1 Day Workshop in Fullerton, CA",Mangates_inc,2025-07-18 09:00,"135 South State College Blvd.,#200, +1 469 666 9332, Brea, CA, 92821, US","One-day training to strengthen your core management skills. Gain tools to lead teams, manage goals, and enhance productivity.",https://www.eventbrite.sg/e/drive-team-success-with-core-management-1-day-workshop-in-fullerton-ca-tickets-1472435517269,USD 595.00
1471941991119,"Drive Team Success with Core Management – 1 Day Workshop in Downey, CA",Mangates_inc,2025-07-18 09:00,"5800 South Eastern Avenue, #Suit 500, +1 469 666 9332, Commerce, CA, 90040, US","One-day training to strengthen your core management skills. Gain tools to lead teams, manage goals, and enhance productivity.",https://www.eventbrite.sg/e/drive-team-success-with-core-management-1-day-workshop-in-downey-ca-tickets-1471941991119,USD 595.00
1446538889759,Compliance as a Career Path: How to Find a Job in Crypto Compliance,AML Incubator,2025-07-18 09:00,Online,A Career-Focused Webinar by AML Incubator,https://www.eventbrite.ca/e/compliance-as-a-career-path-how-to-find-a-job-in-crypto-compliance-tickets-1446538889759,free
1450657308059,Creators & Coffee,Unknown organizer,2025-07-18 09:00,"150 Paularino Avenue, #Bldg B, Costa Mesa, CA, 92626, US","A speaker series and morning meetup for artists, creators, and entrepreneurs driven to use their creativity for meaningful change",https://www.eventbrite.com/e/creators-coffee-tickets-1450657308059,free
1436037098619,"Grant Writing Essentials - 1 Day Workshop in Irvine, CA",Mangates_inc,2025-07-18 09:00,"300 Spectrum Center Drive, #Suite 400, +1 469 666 9332, Irvine, CA, 92618, US",Boost your funding success! Gain practical grant writing skills— from funder research to persuasive proposals— in just one day.,https://www.eventbrite.sg/e/grant-writing-essentials-1-day-workshop-in-irvine-ca-tickets-1436037098619,USD 595.00
1409237410029,Community Collective Care: In-Person Gathering for Healing & Connection,Mar y Sol Wellness,2025-07-18 09:00,"4105 North Bellflower Boulevard, #Unit B, Long Beach, CA, 90808, US","Community Collective Care is a free, in-person gathering created to nurture healing, rest, and connection through shared presence.",https://www.eventbrite.com/e/community-collective-care-in-person-gathering-for-healing-connection-tickets-1409237410029,free
1422978550149,"Strategic Team Leadership for Success Workshop in Irvine, CA",Mount Skills,2025-07-18 09:00,"300 Spectrum Center Drive Suite 400, PH: +1 469 666 9332, Irvine, CA, 92618, US",Get ready to level up your leadership skills at the Strategic Team Leadership for Success Workshop - it's time to take charge!,https://www.eventbrite.sg/e/strategic-team-leadership-for-success-workshop-in-irvine-ca-tickets-1422978550149,USD 595.00
1440091254709,"Grant Writing Essentials - 1 Day Workshop in Riverside, CA",Mangates_inc,2025-07-18 09:00,"11801 Pierce Street, #Suite 200, +1 469 666 9332, Riverside, CA, 92505, US",Boost your funding success! Gain practical grant writing skills— from funder research to persuasive proposals— in just one day.,https://www.eventbrite.sg/e/grant-writing-essentials-1-day-workshop-in-riverside-ca-tickets-1440091254709,USD 595.00
1424549448749,FREE PLANT FRIDAYS! - Native Plant Nursery Volunteering,Santa Monica Mountains Fund,2025-07-18 09:00,"Via Goleta, Thousand Oaks, CA, 91320, US",A hands-on way to help grow native plants for restoration projects (maybe a little weeding & cleaning) while taking a few home for yourself!,https://www.eventbrite.com/e/free-plant-fridays-native-plant-nursery-volunteering-tickets-1424549448749,free
1478708259209,REAL TALK - FINANCIAL SUMMIT,REAP LIFE - CK CONNECTIONS,2025-07-18 09:00,"5101 Market Street, San Diego, CA, 92114, US","JOIN US FOR PRESENTATIONS, PANEL DISCUSSIONS, AND GENERAL INFO: RESOURCES, EDUCATION, AFFLUENCE, AND PARTNERS WILL BE SHARED.",https://www.eventbrite.com/e/real-talk-financial-summit-tickets-1478708259209,free
1407750041269,Orange County Chapter - Paint/Sculpt-Out at Dana Point Harbor,California Art Club,2025-07-18 09:00,"24200 Dana Point Harbor Dr, Dana Point, CA, 92629, US","The Orange County Chapter invites you to a Paint/Sculpt Out at Dana Point Harbor on Friday, July 18th.",https://www.eventbrite.com/e/orange-county-chapter-paintsculpt-out-at-dana-point-harbor-tickets-1407750041269,free
1440368042589,"Planning Club (Fri 18 July, 5.30pm UK-time)",Planning Club,2025-07-18 09:30,Online,"When life feels overwhelming, planning can help - Planning Club is a supportive space that gives time to focus on your plans (big and small)",https://www.eventbrite.co.uk/e/planning-club-fri-18-july-530pm-uk-time-tickets-1440368042589,GBP 15.00
1120206881939,Cafecito Business Networking San Marcos  en Español,My San Diego North County,2025-07-18 09:30,"500 West San Marcos Boulevard, #STE 102, San Marcos, CA, 92069, US",Join us for a casual business networking meet-up. We build relationships and help support our North County business and Nonprofit community,https://www.eventbrite.com/e/cafecito-business-networking-san-marcos-en-espanol-tickets-1120206881939,free
1388871565239,F4 - Photography: A Class About One Person with Monica Nouwens,Barnsdall Arts Center,2025-07-18 10:00,"4814 Hollywood Boulevard, Los Angeles, CA, 90027, US","This workshop invites participants to collectively create a single, multifaceted portrait of a fictional individual.",https://www.eventbrite.com/e/f4-photography-a-class-about-one-person-with-monica-nouwens-registration-1388871565239,USD 30.00
1450623456809,Short Form: Think Fast,Michelle Danner acting studio,2025-07-18 10:00,"3815 Sawtelle Boulevard, Los Angeles, CA, 90066, US",Badge holders get access to all workshops for just $5! Use your promo code at checkout to grab your spot.,https://www.eventbrite.com/e/short-form-think-fast-tickets-1450623456809,USD 50.00
1389781506899,Creating Your Own Website,Asian Business Association San Diego,2025-07-18 10:00,"7675 Dagget Street, ##340, San Diego, CA, 92111, US","Learn to build and optimize your website: choose a platform, design it, and boost SEO, mobile use, and engagement!",https://www.eventbrite.com/e/creating-your-own-website-tickets-1389781506899,free
1470947496559,LETS GOOO FRIDAY (18+) RUN IT UP LOS GLOBOS JULY 18TH HIP HOP FREE W/ RSVP,LA Events,2025-07-18 10:00,"3040 SUNSET BLVD, Los Angeles, CA, 90026, US",18+ FRIDAY RUN IT UP LATIN VS HIP HOP FREE JULY 18TH LOS GLOBOS INFO (626)347-0567,https://www.eventbrite.com/e/lets-gooo-friday-18-run-it-up-los-globos-july-18th-hip-hop-free-w-rsvp-tickets-1470947496559,free
1391141514719,Beyond the Hustle,Skyline leadership solutions,2025-07-18 10:00,Online,"Are you a high-performing leader who’s doing all the things—but still feeling stuck, unfulfilled, or on the edge of burnout?",https://www.eventbrite.com/e/beyond-the-hustle-tickets-1391141514719,free
1474992495259,Wellness x Entrepreneurship: A Curated Experience for Women Founders,Inbal Claudio,2025-07-18 10:30,"325 Wilshire Boulevard, Suite 201, Santa Monica, CA, 90401, US","A half-day wellness event for women entrepreneurs—featuring a guided visualization, wellness panel, curated conversations, biohacking access",https://www.eventbrite.com/e/wellness-x-entrepreneurship-a-curated-experience-for-women-founders-tickets-1474992495259,USD 149.00
1400426496349,FILM Tour for Prospective Students - 07/18,"UCLA School of Theater, Film and Television Student Services",2025-07-18 11:00,"103 East Melnitz Hall, Los Angeles, CA, 90095, US",(This is a FILM Department Tour. Please check other dates for Theater Department Tours.),https://www.eventbrite.com/e/film-tour-for-prospective-students-0718-tickets-1400426496349,free
1416841504079,Lead like No One Else: The Inner Work Of Extraordinary Leadership,Rutherford Pascal,2025-07-18 11:00,Online,Discover the secrets of exceptional leadership and learn how to lead like no one else at this engaging online event.,https://www.eventbrite.com/e/lead-like-no-one-else-the-inner-work-of-extraordinary-leadership-tickets-1416841504079,free
1443627210849,Daily Practices To Bring Consistent Work Success,The Love Guru,2025-07-18 11:00,Online,"Leadership training where you'll learn how to achieve consistent career success, master your mindset, master your emotions, be resilient,",https://www.eventbrite.com/e/daily-practices-to-bring-consistent-work-success-tickets-1443627210849,USD 150.00
1475421989889,Institute Class: Teachings of the Living Prophets,Unknown organizer,2025-07-18 11:30,"9527 La Jolla Farms Rd, La Jolla, CA, 92037, US",No description provided,https://www.eventbrite.com/e/institute-class-teachings-of-the-living-prophets-tickets-1475421989889,free
1422530650469,"Seeing GEMS, Not Just Loss",April Kohnen,2025-07-18 11:30,"12625 High Bluff Drive, Main Conference Room, Building Lobby, San Diego, CA, 92130, US","Discover the GEMS® model to better understand dementia, recognize retained abilities, and improve how you support those living with brain ch",https://www.eventbrite.com/e/seeing-gems-not-just-loss-registration-1422530650469,free
1049107718427,"Investment Basics - Stocks, Bonds and Mutual Funds",MCRD SD/WRR Personal & Professional Development,2025-07-18 11:30,"4025 Tripoli Ave, San Diego, CA, 92140, US",FREE monthly hybrid (virtual & in-person) seminar on personal finance topics.,https://www.eventbrite.com/e/investment-basics-stocks-bonds-and-mutual-funds-tickets-1049107718427,free
1475429442179,Worm Farmer Training Workshop,weCompost2,2025-07-18 11:30,"88 Fair Drive, Costa Mesa, CA, 92626, US",Come learn how to be a pro worm farmer at our hands-on workshop!,https://www.eventbrite.com/e/worm-farmer-training-workshop-tickets-1475429442179,free
1429262736319,Clearview Outpatient Long Beach - Lunch and Learn,Clearview Treatment Programs,2025-07-18 11:30,"249 East Ocean Boulevard, ## 1000, Long Beach, CA, 90802, US",Liz Dubé will be presenting on Using the PLISSIT Model for Treating Low Sexual Desire and Desire Discrepancy,https://www.eventbrite.com/e/clearview-outpatient-long-beach-lunch-and-learn-tickets-1429262736319,free
1417807453259,USC Marshall & Leventhal Alumni LA: Luncheon on Campus,USC Marshall Alumni Association - LA Chapter,2025-07-18 11:45,"705 West 34th Street, Los Angeles, CA, 90089, US","Join us for good company, good conversation and lunch at the University Club on campus.",https://www.eventbrite.com/e/usc-marshall-leventhal-alumni-la-luncheon-on-campus-tickets-1417807453259,USD 45.00
1409544709169,USC MAA-OC Networking Lunch: The Goldfinch - Irvine - 7/18/25,USC Marshall Alumni Association of Orange County,2025-07-18 11:45,"2000 Main Street, #Suite 200, Irvine, CA, 92614, US",Join Marshall alumni and fellow OC Trojans at our networking lunch at The Goldfinch in Irvine! All Trojan alumni are welcome. Fight On!,https://www.eventbrite.com/e/usc-maa-oc-networking-lunch-the-goldfinch-irvine-71825-tickets-1409544709169,USD 40.00
1448271662529,Beneath the Brew: an Emotional Wellness Residency,Inner Matters,2025-07-18 12:00,"108 South Market Street, Inglewood, CA, 90301, US","Explore your emotional style and learn how to name your feelings in this soulful kickoff to Brew & Bloom, a creative wellness hour.",https://www.eventbrite.com/e/beneath-the-brew-an-emotional-wellness-residency-tickets-1448271662529,free
1402105608619,"International Gem & Jewelry Show - Pasadena, CA (July 2025)",The International Gem & Jewelry Show,2025-07-18 12:00,"300 East Green Street, Pasadena, CA, 91101, US",The International Gem & Jewelry Show Returns To The Pasadena Convention Center! Shop Directly From Wholesalers & Manufacturers.,https://www.eventbrite.com/e/international-gem-jewelry-show-pasadena-ca-july-2025-tickets-1402105608619,USD 6.00
1435694172919,County Supervisor Yxstian Gutierrez's Pass Area Business Roundtable,"County Of Riverside, Supervisor Yxstian Gutierrez",2025-07-18 12:00,"1335 West Ramsey Street, Banning, CA, 92220, US",Join us for a productive discussion with County Supervisor Yxstian Gutierrez at the Pass Area at our Business Roundtable!,https://www.eventbrite.com/e/county-supervisor-yxstian-gutierrezs-pass-area-business-roundtable-tickets-1435694172919,free
1422176992669,Music & Money: Sync to Swim,SONA Foundation,2025-07-18 12:00,"9420 Wilshire Blvd, Beverly Hills, CA, 90212, US","Seminar and networking luncheon to empower music creators, presented by the SONA Foundation with City National Bank and host BMI.",https://www.eventbrite.com/e/music-money-sync-to-swim-tickets-1422176992669,USD 25.00
1391248865809,Multi-Tasking Multi-Group Multi-Connections Business Networking Mixer,"Brandon Hovind, Creative Director MNO The Founders",2025-07-18 12:00,"17420 17th Street, Tustin, CA, 92780, US",Join 2 MNO networking groups The Founders and The OC Rockstars as we come together to create the most networking opportunities possible.,https://www.eventbrite.com/e/multi-tasking-multi-group-multi-connections-business-networking-mixer-tickets-1391248865809,free
1409248994679,805 Startups VIP Lunch # 71 - Thousand Oaks,805 Startups,2025-07-18 12:00,"3635 E Thousand Oaks Blvd, Thousand Oaks, CA, 91362, US",Enjoy food and drinks with supportive members of your business community while discovering ways to collaborate.,https://www.eventbrite.com/e/805-startups-vip-lunch-71-thousand-oaks-tickets-1409248994679,USD 50.00
1378217679179,"Park Texture Drawings, 1 Day Workshop, Ages  6-10",Barnsdall Junior Arts Center,2025-07-18 13:00,"4814 Hollywood Boulevard, Los Angeles, CA, 90027, US","Students will create line drawings of scenes from Barnsdall Art Park with texture rubbings of the park, such as sidewalks and tree bark!",https://www.eventbrite.com/e/park-texture-drawings-1-day-workshop-ages-6-10-tickets-1378217679179,USD 10.00
1415885213789,Step Up To The Plate With Emend Healthcare,Emend Healthcare,2025-07-18 13:00,"1020 South Cypress Street, #suite a, La Habra, CA, 90631, US","Join Nick Ono, Client Ambassador for Emend Healthcare, for an afternoon of connection, community, and a little friendly competition.",https://www.eventbrite.com/e/step-up-to-the-plate-with-emend-healthcare-tickets-1415885213789,free
1450562845519,Bring Characters to Life,Michelle Danner acting studio,2025-07-18 13:00,"3815 Sawtelle Boulevard, Los Angeles, CA, 90066, US",Badge holders get access to all workshops for just $5! Use your promo code at checkout to grab your spot.,https://www.eventbrite.com/e/bring-characters-to-life-tickets-1450562845519,USD 50.00
941780449677,Escape The Festival 2025,DJZONIK,2025-07-18 14:00,"67967 Vista Chino, Cathedral City, CA, 92234, US",The Hottest Bachata & Salsa Festival,https://www.eventbrite.com/e/escape-the-festival-2025-tickets-941780449677,USD 170.00
842908601317,CEA-HOW Global Convention 2025,CEA-HOW,2025-07-18 15:00,"5985 West Century Boulevard, Los Angeles, CA, 90045, US","Experience a transformative weekend of fellowship, inspiration, and growth.",https://www.eventbrite.com/e/cea-how-global-convention-2025-registration-842908601317,USD 374.00
1378221249859,"Invisible Ink Drawings, 1 Day Workshop, Ages  6-10",Barnsdall Junior Arts Center,2025-07-18 15:00,"4814 Hollywood Boulevard, Los Angeles, CA, 90027, US",Make an invisible ink drawing using clear drawing materials only YOU can reveal!,https://www.eventbrite.com/e/invisible-ink-drawings-1-day-workshop-ages-6-10-tickets-1378221249859,USD 10.00
1442455546369,Graced2Grow Sister Circle Virtual Women's Monthly Meetup,Graced to GROW Beyond Fear,2025-07-18 15:30,Online,Women pursuing purpose in life & business with hope-inspired & faith-filled tools and actions.,https://www.eventbrite.com/e/graced2grow-sister-circle-virtual-womens-monthly-meetup-tickets-1442455546369,USD 15.00
1442690709749,The Learning Experience - Vista - Ribbon Cutting & Grand Opening Party,Unknown organizer,2025-07-18 16:00,"3110 Business Park Drive, Vista, CA, 92081, US",Join us for the TLE Vista - Ribbon Cutting & Grand Opening Summer Party! Questions? Give us a call: 760-305-1134,https://www.eventbrite.com/e/the-learning-experience-vista-ribbon-cutting-grand-opening-party-tickets-1442690709749,free
1431949993979,"Popsicles in the Park | Girl Scouts Sign Up- Broadway Park, Whittier Ca",Girl Scouts of Greater Los Angeles,2025-07-18 16:00,"12708 Broadway Avenue, Whittier, CA, 90601, US",Join your Girl Scout representative at a local in-person meeting in Whittier to learn more about Girl Scouts!,https://www.eventbrite.com/e/popsicles-in-the-park-girl-scouts-sign-up-broadway-park-whittier-ca-tickets-1431949993979,free
1421494009849,"#SmallBizFriday: Small Ventures Networking, Learning, and Growing Together - Los Angeles",CareerClub,2025-07-18 16:00,"Virtual / Online Event Only,, Los Angeles, CA, 90017, US","Connect at smallbizfriday small learning in Los Angeles on 18 Jul 2025, 4 PM PDT. Connect with professionals!",https://www.eventbrite.com/e/smallbizfriday-small-ventures-networking-learning-and-growing-together-los-angeles-tickets-1421494009849,free
1420081876119,Summer Cocktail Mixology Class - Mixology Class by Classpop!™,Classpop!,2025-07-18 16:00,"438 Main Street, Los Angeles, CA, 90013, US","Learn the art of mixology! Led by an expert mixologist, this class offers a fun and interactive environment where you can learn to craft classic and contemporary cocktails.Join “Summer Cocktail Mixology Class” with Instructor Shana and Team and discover how to make delicious cocktails. Suitable for beginners and seasoned mixologists alike, this class provides the chance to create your own unique drinks under the guidance of a professional mixologist. Learn various mixing techniques and explore a range of spirits and mixers in a fun, engaging atmosphere.On Classpop!, you will find fun-filled, creative classes, like dance, painting, pottery and more, in relaxed settings and led by talented local instructors. Learn, create and get inspired by booking a class today!For additional information and dates visit Summer Cocktail Mixology Class",https://www.eventbrite.com/e/summer-cocktail-mixology-class-mixology-class-by-classpoptm-tickets-1420081876119,USD 119.00
1421267321819,"#SmallBizFriday: Networking, Learning, and Growing Together for Small Ventures - San Diego",CareerClub,2025-07-18 16:00,"San Diego, CA, 92101, San Diego, CA, 92101, US","Don't miss smallbizfriday networking learning in San Diego on 18 Jul 2025, 4 PM PDT. Connect with professionals!",https://www.eventbrite.com/e/smallbizfriday-networking-learning-and-growing-together-for-small-ventures-san-diego-tickets-1421267321819,free
1472338326569,"Red, White and Blue Happy Hour",San Diego Lawyers Chapter of the Federalist Society,2025-07-18 16:30,"2000 Visalia Row, Coronado, CA, 92118, US","Join the San Diego, Phoenix, Las Vegas, Los Angeles, and Orange County Lawyers Chapters for a fun evening of mixing and mingling!",https://www.eventbrite.com/e/red-white-and-blue-happy-hour-tickets-1472338326569,USD 25.00
1422789695279,Vista Vegan Night Market,Viridian Productions,2025-07-18 17:00,"1430 Vantage Court, #Suite 101, Vista, CA, 92081, US","Don’t Miss North County's Best Night Market! Pizza, Burgers, Donuts, Tacos, Sushi, Noodles, Wings, Cookies & So Much More.",https://www.eventbrite.com/e/vista-vegan-night-market-tickets-1422789695279,free
1435585708499,Radiant County Fair,Radiant Beer Co,2025-07-18 17:00,"1566 West Lincoln Avenue, Anaheim, CA, 92801, US",Join us for our third annual Radiant County Fair during OC Fair's opening night. The event is free and welcome for all to join!,https://www.eventbrite.com/e/radiant-county-fair-tickets-1435585708499,free
1458680886799,COMEDY ON THE BEACH! - Feat. LACHLAN PATTERSON- Free Show! - FRI JULY 18TH,The John Johnson Show,2025-07-18 17:00,"17851 Pacific Coast Highway, Huntington Beach, CA, 92649, US",A FREE Comedy Extravaganza right on The Beach with incredible Comedians! There is no Comedy Show like this -Get there early for good seats!,https://www.eventbrite.com/e/comedy-on-the-beach-feat-lachlan-patterson-free-show-fri-july-18th-tickets-1458680886799,free
1442432216589,Summer Soiree,The Good Vibe Market,2025-07-18 17:00,"27741 Crown Valley Parkway, Mission Viejo, CA, 92691, US","Dive into summer vibes at our epic Soiree! Experience tropical fun, delicious bites, and unforgettable memories with Stitch!",https://www.eventbrite.com/e/summer-soiree-tickets-1442432216589,free
1420082668489,Ravioli Making With Chef Adriana - Cooking Class by Classpop!™,Classpop!,2025-07-18 17:00,"131 14th St., San Diego, CA, 92101, US","Fun, interactive cooking class at a local venue with a professional chef.Join Classpop! for “Ravioli Making With Chef Adriana” with Chef Adriana and learn how to craft amazing food! No cooking experience necessary: feel free to sit back and watch or get hands-on. Each class, held in a local venue, provides an opportunity to learn new culinary skills in a friendly atmosphere. Drinks are available for purchase to complement your experience.Classpop! offers fun-filled, hands-on cooking classes in the relaxed setting of your favorite local venues. Professional chefs will guide you through making your favorite dishes while you get to bond with other food enthusiasts! Book your seats and grab a friend to join in on the fun!For additional information and dates visit Ravioli Making With Chef Adriana",https://www.eventbrite.com/e/ravioli-making-with-chef-adriana-cooking-class-by-classpoptm-tickets-1420082668489,USD 59.99
1445390103709,Finding Self and Being with You,The Center at Live Your Best Life,2025-07-18 17:00,"208 Main Street, El Segundo, CA, 90245, US",Relevant Ayurveda discussions together with authentic Yoga practices for a deep dive into personalized holistic health and radiance.,https://www.eventbrite.com/e/finding-self-and-being-with-you-tickets-1445390103709,Unknown
1369935868059,Long Beach Night Market: Labubu Inspired,LIVE Nonprofit,2025-07-18 17:00,"456 Elm Avenue, Long Beach, CA, 90802, US","Labubu Inspired Night Market inspired market with great vendors, food, and commuity vibes.",https://www.eventbrite.com/e/long-beach-night-market-labubu-inspired-tickets-1369935868059,free
1069833563989,San Diego Magazine's 2025 Best of San Diego Party,San Diego Magazine,2025-07-18 18:00,"2640 Historic Decatur Rd., BLD 200, San Diego, CA, 92106, US",San Diego Magazine's Best of San Diego Party features the county's best food and beverage of 2025!,https://www.eventbrite.com/e/san-diego-magazines-2025-best-of-san-diego-party-tickets-1069833563989,USD 93.00
1371989590799,Carnival Car Wash,Carwood Car Wash,2025-07-18 18:00,"2729 East Carson Street, Lakewood, CA, 90712, US","A Nostalgic Drive Through Carnival Adventure! Meet fun characters, play carnival games, photo op stops, delicious treats, and a car wash!",https://www.eventbrite.com/e/carnival-car-wash-tickets-1371989590799,USD 30.40
1458978306389,She Is Me: WOC Empowerment Support Group,Catch A Vibe Entertainment,2025-07-18 18:00,"1400 East Olympic Boulevard, #329, Los Angeles, CA, 90021, US",We’re gathering in person for the 2nd time to deepen our connection and focus on ACCEPTANCE. Healing space for woman of color.,https://www.eventbrite.com/e/she-is-me-woc-empowerment-support-group-tickets-1458978306389,free
1020916618087,California Long-form Improv Festival,Michelle Danner acting studio,2025-07-18 18:00,"10820 Washington Boulevard, Culver City, CA, 90232, US","Come join us at the California Long-form Improv Festival for a weekend of hilarious, spontaneous comedy performances by talented improvisers",https://www.eventbrite.com/e/california-long-form-improv-festival-registration-1020916618087,USD 78.75
1409859570929,Speed Dating @ Ballast Point,Love on Tap,2025-07-18 18:00,"9045 Carroll Way, San Diego, CA, 92121, US","Tired of swiping? Meet cuties IRL at Love on Tap. Flirty convos, good vibes, real sparks. Let’s make dating fun again!",https://www.eventbrite.com/e/speed-dating-ballast-point-tickets-1409859570929,USD 20.00
1307570140489,Family Paint Party,Paintnite.com,2025-07-18 18:00,"951 Rice Ave, Oxnard, CA, 93030, US",Paint Nite -- Families and All Ages (10350978),https://www.eventbrite.com/e/family-paint-party-tickets-1307570140489,USD 39.00
1429243699379,Rafael Pondé Album Release Party: The Brazilian Reggae Experience Vol 2,Quartyard,2025-07-18 18:00,"1301 Market Street, San Diego, CA, 92101, US",Join us for Rafael Pondé's album release party and live concert celebrating The Brazilian Reggae Experience Vol. 2!,https://www.eventbrite.com/e/rafael-ponde-album-release-party-the-brazilian-reggae-experience-vol-2-tickets-1429243699379,USD 5.00
1478601239109,Collab & Care - Dena Organizers Meeting,@AltadenaRising,2025-07-18 18:00,"1570 E. Colorado Blvd., Creveling Lounge, first floor near the bookstore, Pasadena, CA, 91106, US","A night of connection, strategy, and purpose for Dena organizers.",https://www.eventbrite.com/e/collab-care-dena-organizers-meeting-tickets-1478601239109,free
1439286607989,FINANCIAL STRATEGY Workshop,Billionaire Leadership Club LLC,2025-07-18 18:00,"40125 10th Street West, #I, Palmdale, CA, 93551, US","Clarify your dream, build wealth, plan retirement, and protect your legacy.",https://www.eventbrite.com/e/financial-strategy-workshop-tickets-1439286607989,free
1417803080179,I-Consultants Presents A Training Course in Divorce,Unknown organizer,2025-07-18 18:00,"10420 Beaumont Avenue, #suite h, Cherry Valley, CA, 92223, US",Get ready to learn everything you need to know about divorce with I-Consultants' training course - it's gonna be informative and interactive,https://www.eventbrite.com/e/i-consultants-presents-a-training-course-in-divorce-tickets-1417803080179,USD 200.00
1470134163859,Friday Night Vibes Summer Fest II Edition,Onyekachi Ibekwe,2025-07-18 18:00,"818 Wilshire Boulevard, Los Angeles, CA, 90017, US",Get ready to kick off your weekend with the ultimate summer festival vibes in downtown LA - it's gonna be lit!,https://www.eventbrite.com/e/friday-night-vibes-summer-fest-ii-edition-tickets-1470134163859,free
1224042186129,2025 California Wine Festival  - Santa  Barbara - July 18-19,California Wine Festival,2025-07-18 18:30,"633 East Cabrillo Blvd -FRIDAY/, 236 East Cabrillo Blvd -SATURDAY, Santa Barbara, CA, 93101, US",Voted Top 10 Festivals in the U.S.,https://www.eventbrite.com/e/2025-california-wine-festival-santa-barbara-july-18-19-tickets-1224042186129,USD 219.91
1429200881309,"IT'S ALL ABOUT PASTA. LEARN, WINE & DINE",Cucina Migrante,2025-07-18 18:30,"126 Orange Avenue, Coronado, CA, 92118, US","Join us for an unforgettable culinary evening with our Fresh Pasta Class, including dinner & wine tasting.",https://www.eventbrite.com/e/its-all-about-pasta-learn-wine-dine-tickets-1429200881309,USD 120.00
1442558253569,Hands-On: Pasta Traditions from the South,Eataly Los Angeles,2025-07-18 18:30,"10250 Santa Monica Boulevard, Los Angeles, CA, 90067, US","It’s time to get your hands messy! In our hands-on format, our Scuola Chef will guide you through how to prepare pasta from the South.",https://www.eventbrite.com/e/hands-on-pasta-traditions-from-the-south-tickets-1442558253569,USD 105.00
1395566610299,Botanical Movement and Mobility Flow with Shenandoah Harris,Tansy,2025-07-18 18:30,"2120 West Magnolia Boulevard, Burbank, CA, 91506, US",Set aside an evening to relax & reset with a movement class in the Tansy plant room!,https://www.eventbrite.com/e/botanical-movement-and-mobility-flow-with-shenandoah-harris-tickets-1395566610299,USD 35.00
1421587158459,BOOK EVENT: Sir Lewis w/ Michael E. Sawyer,Reparations Club,2025-07-18 19:00,"3054 South Victoria Avenue, Los Angeles, CA, 90016, US",Join Rep Club for the book event for 'Sir Lewis' with Michael E. Sawyer,https://www.eventbrite.com/e/book-event-sir-lewis-w-michael-e-sawyer-tickets-1421587158459,USD 24.65
1406817993489,Long Beach Speed Dating | Friday Event (Ages 25-39) | Fancy A Go?,MyCheekyDate,2025-07-18 19:00,"210 The Promenade North, Long Beach, CA, 90802, US",Long Beach Speed Dating | Friday Event (Ages 25-39) | Fancy A Go?,https://www.eventbrite.com/e/long-beach-speed-dating-friday-event-ages-25-39-fancy-a-go-tickets-1406817993489,USD 36.00
1474708124699,Psychedelic Social Club,Psychedelic Institute of Los Angeles,2025-07-18 19:00,"Chatsworth, Los Angeles, CA, US","Join us for an evening of connection, conversation, and conscious community at the Psychedelic Social Club — a free mixer hosted by PILA!",https://www.eventbrite.com/e/psychedelic-social-club-tickets-1474708124699,free
1435948934919,Passion to Paycheque (Virtual),Dream With Johnny,2025-07-18 19:00,Online,Turn your talents into income. Learn from industry professionals how they were able to transform their hobbies into careers.,https://www.eventbrite.ca/e/passion-to-paycheque-virtual-tickets-1435948934919,CAD 7.00
1425561505839,Growing Our Raices,Raices Cultura,2025-07-18 19:00,"36101 Bob Hope Drive, #2, Rancho Mirage, CA, 92270, US","This special event brings people together for a social evening filled with art, food, music, & community - all while supporting Raices!",https://www.eventbrite.com/e/growing-our-raices-tickets-1425561505839,USD 100.00
1459010763469,AYMS SoCal LA Cumbia Dancing at The Music Center,Amigas y Mas Social,2025-07-18 19:00,"135 North Grand Avenue, Los Angeles, CA, 90012, US",Dance the night away at The Music Center with a cumbia lesson & dance party!,https://www.eventbrite.com/e/ayms-socal-la-cumbia-dancing-at-the-music-center-tickets-1459010763469,USD 5.00
